text,label,processed_text,sentiment,avg_word_length,text_length,pos_tags
Real-world examples of augmented reality include decision trees.,sound,realworld example augmented reality include decision tree,0.0,7.285714285714286,7,"[('realworld', 'NN'), ('example', 'NN'), ('augmented', 'VBD'), ('reality', 'NN'), ('include', 'VBP'), ('decision', 'NN'), ('tree', 'NN')]"
"Remember, finite state machines is a key concept in natural language processing.",sound,remember finite state machine key concept natural language processing,0.05,6.777777777777778,9,"[('remember', 'VB'), ('finite', 'JJ'), ('state', 'NN'), ('machine', 'NN'), ('key', 'NN'), ('concept', 'VBD'), ('natural', 'JJ'), ('language', 'NN'), ('processing', 'NN')]"
"Remember, operating systems is a key concept in deep learning.",sound,remember operating system key concept deep learning,0.0,6.428571428571429,7,"[('remember', 'VB'), ('operating', 'NN'), ('system', 'NN'), ('key', 'JJ'), ('concept', 'NN'), ('deep', 'JJ'), ('learning', 'NN')]"
Can anyone explain the principle of linear regression?,sound,anyone explain principle linear regression,0.0,7.6,5,"[('anyone', 'NN'), ('explain', 'NN'), ('principle', 'NN'), ('linear', 'JJ'), ('regression', 'NN')]"
Random noises like background chatter made it hard to focus.,noise,random noise like background chatter made hard focus,-0.39583333333333337,5.625,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('background', 'NN'), ('chatter', 'NN'), ('made', 'VBD'), ('hard', 'JJ'), ('focus', 'NN')]"
Unintelligible murmurs about footsteps kept interfering.,noise,unintelligible murmur footstep kept interfering,0.0,8.6,5,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('footstep', 'NN'), ('kept', 'VBD'), ('interfering', 'VBG')]"
"For multi-threading to work, we need to understand linear regression first.",sound,multithreading work need understand linear regression first,0.25,7.571428571428571,7,"[('multithreading', 'VBG'), ('work', 'NN'), ('need', 'NN'), ('understand', 'VBP'), ('linear', 'JJ'), ('regression', 'NN'), ('first', 'RB')]"
The echo from outside honking made the voice unclear.,noise,echo outside honking made voice unclear,0.0,5.666666666666667,6,"[('echo', 'JJ'), ('outside', 'IN'), ('honking', 'VBG'), ('made', 'VBN'), ('voice', 'NN'), ('unclear', 'JJ')]"
"Remember, finite state machines is a key concept in computer vision.",sound,remember finite state machine key concept computer vision,0.0,6.25,8,"[('remember', 'VB'), ('finite', 'JJ'), ('state', 'NN'), ('machine', 'NN'), ('key', 'NN'), ('concept', 'NN'), ('computer', 'NN'), ('vision', 'NN')]"
"In today's lecture, we will discuss cybersecurity in detail.",sound,today lecture discus cybersecurity detail,0.0,7.4,5,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('cybersecurity', 'NN'), ('detail', 'NN')]"
Ambient noises like unintelligible murmurs were very distracting.,noise,ambient noise like unintelligible murmur distracting,0.0,7.833333333333333,6,"[('ambient', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('unintelligible', 'JJ'), ('murmur', 'NN'), ('distracting', 'VBG')]"
Let's calculate the 3D printing using the formula provided.,sound,let calculate printing using formula provided,0.0,6.666666666666667,6,"[('let', 'VB'), ('calculate', 'NN'), ('printing', 'VBG'), ('using', 'VBG'), ('formula', 'NN'), ('provided', 'VBD')]"
The application of finite state machines in data structures is critical for this field.,sound,application finite state machine data structure critical field,0.0,6.875,8,"[('application', 'NN'), ('finite', 'JJ'), ('state', 'NN'), ('machine', 'NN'), ('data', 'NNS'), ('structure', 'NN'), ('critical', 'JJ'), ('field', 'NN')]"
Can someone mute the inaudible murmurs? It's really loud.,noise,someone mute inaudible murmur really loud,0.1,6.0,6,"[('someone', 'NN'), ('mute', 'NN'), ('inaudible', 'JJ'), ('murmur', 'NN'), ('really', 'RB'), ('loud', 'JJ')]"
"Remember, agile methodologies is a key concept in robotics.",sound,remember agile methodology key concept robotics,0.25,7.0,6,"[('remember', 'VB'), ('agile', 'JJ'), ('methodology', 'NN'), ('key', 'JJ'), ('concept', 'NN'), ('robotics', 'NNS')]"
Let's calculate the quantum computing using the formula provided.,sound,let calculate quantum computing using formula provided,0.0,6.857142857142857,7,"[('let', 'VB'), ('calculate', 'VB'), ('quantum', 'VB'), ('computing', 'VBG'), ('using', 'VBG'), ('formula', 'NN'), ('provided', 'VBD')]"
I couldn't hear the lecture because of the static noises.,noise,couldnt hear lecture static noise,0.5,5.8,5,"[('couldnt', 'NN'), ('hear', 'JJ'), ('lecture', 'NN'), ('static', 'JJ'), ('noise', 'NN')]"
Random noises like static noises made it hard to focus.,noise,random noise like static noise made hard focus,-0.09722222222222222,4.875,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('static', 'JJ'), ('noise', 'NN'), ('made', 'VBN'), ('hard', 'JJ'), ('focus', 'NN')]"
"Next, we'll explore how blockchain technology works in cybersecurity scenarios.",sound,next well explore blockchain technology work cybersecurity scenario,0.0,7.5,8,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('blockchain', 'NN'), ('technology', 'NN'), ('work', 'NN'), ('cybersecurity', 'NN'), ('scenario', 'NN')]"
"Remember, algorithm design is a key concept in linear regression.",sound,remember algorithm design key concept linear regression,0.0,7.0,7,"[('remember', 'VB'), ('algorithm', 'JJ'), ('design', 'NN'), ('key', 'JJ'), ('concept', 'NN'), ('linear', 'JJ'), ('regression', 'NN')]"
Real-world examples of finite state machines include algorithm design.,sound,realworld example finite state machine include algorithm design,0.0,7.0,8,"[('realworld', 'NN'), ('example', 'NN'), ('finite', 'JJ'), ('state', 'NN'), ('machine', 'NN'), ('include', 'VBP'), ('algorithm', 'JJ'), ('design', 'NN')]"
The chair scraping was too distracting during the session.,noise,chair scraping distracting session,0.0,7.75,4,"[('chair', 'NN'), ('scraping', 'VBG'), ('distracting', 'VBG'), ('session', 'NN')]"
The echo from random whispers made the voice unclear.,noise,echo random whisper made voice unclear,-0.5,5.5,6,"[('echo', 'JJ'), ('random', 'NN'), ('whisper', 'NN'), ('made', 'VBD'), ('voice', 'NN'), ('unclear', 'JJ')]"
"For linear regression to work, we need to understand quantum computing first.",sound,linear regression work need understand quantum computing first,0.25,6.875,8,"[('linear', 'JJ'), ('regression', 'NN'), ('work', 'NN'), ('need', 'NN'), ('understand', 'VBP'), ('quantum', 'VB'), ('computing', 'VBG'), ('first', 'JJ')]"
Someone was outside honking—it was impossible to hear anything.,noise,someone outside honkingit impossible hear anything,-0.3333333333333333,7.5,6,"[('someone', 'NN'), ('outside', 'IN'), ('honkingit', 'NN'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
"In today's lecture, we will discuss parallel processing in detail.",sound,today lecture discus parallel processing detail,0.0,7.0,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'NN'), ('parallel', 'JJ'), ('processing', 'NN'), ('detail', 'NN')]"
"Next, we'll explore how optimization techniques works in finite state machines scenarios.",sound,next well explore optimization technique work finite state machine scenario,0.0,6.6,10,"[('next', 'RB'), ('well', 'RB'), ('explore', 'VB'), ('optimization', 'NN'), ('technique', 'NN'), ('work', 'NN'), ('finite', 'JJ'), ('state', 'NN'), ('machine', 'NN'), ('scenario', 'NN')]"
Background sounds of chair scraping disrupted the lecture.,noise,background sound chair scraping disrupted lecture,0.4,7.333333333333333,6,"[('background', 'NN'), ('sound', 'VBD'), ('chair', 'JJ'), ('scraping', 'VBG'), ('disrupted', 'JJ'), ('lecture', 'NN')]"
Random noises like phone ringing made it hard to focus.,noise,random noise like phone ringing made hard focus,-0.39583333333333337,5.0,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('phone', 'NN'), ('ringing', 'VBG'), ('made', 'VBN'), ('hard', 'JJ'), ('focus', 'NN')]"
Can someone mute the coughing and sneezing? It's really loud.,noise,someone mute coughing sneezing really loud,0.1,6.166666666666667,6,"[('someone', 'NN'), ('mute', 'NN'), ('coughing', 'VBG'), ('sneezing', 'VBG'), ('really', 'RB'), ('loud', 'JJ')]"
Random noises like phone ringing made it hard to focus.,noise,random noise like phone ringing made hard focus,-0.39583333333333337,5.0,8,"[('random', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('phone', 'NN'), ('ringing', 'VBG'), ('made', 'VBN'), ('hard', 'JJ'), ('focus', 'NN')]"
The application of bioinformatics in time complexity analysis is critical for this field.,sound,application bioinformatics time complexity analysis critical field,0.0,8.571428571428571,7,"[('application', 'NN'), ('bioinformatics', 'NNS'), ('time', 'NN'), ('complexity', 'NN'), ('analysis', 'RB'), ('critical', 'JJ'), ('field', 'NN')]"
The application of IoT devices in virtual reality is critical for this field.,sound,application iot device virtual reality critical field,0.0,6.714285714285714,7,"[('application', 'NN'), ('iot', 'NN'), ('device', 'NN'), ('virtual', 'JJ'), ('reality', 'NN'), ('critical', 'JJ'), ('field', 'NN')]"
The echo from door slamming made the voice unclear.,noise,echo door slamming made voice unclear,0.0,5.333333333333333,6,"[('echo', 'JJ'), ('door', 'NN'), ('slamming', 'VBG'), ('made', 'VBN'), ('voice', 'NN'), ('unclear', 'JJ')]"
The relationship between encryption algorithms and IoT devices is fundamental.,sound,relationship encryption algorithm iot device fundamental,0.0,8.5,6,"[('relationship', 'NN'), ('encryption', 'NN'), ('algorithm', 'NN'), ('iot', 'NN'), ('device', 'NN'), ('fundamental', 'NN')]"
Ambient noises like unintelligible murmurs were very distracting.,noise,ambient noise like unintelligible murmur distracting,0.0,7.833333333333333,6,"[('ambient', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('unintelligible', 'JJ'), ('murmur', 'NN'), ('distracting', 'VBG')]"
Can anyone explain the principle of data structures?,sound,anyone explain principle data structure,0.0,7.0,5,"[('anyone', 'NN'), ('explain', 'VBP'), ('principle', 'JJ'), ('data', 'NNS'), ('structure', 'NN')]"
"Next, we'll explore how space complexity works in databases scenarios.",sound,next well explore space complexity work database scenario,0.0,6.25,8,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('space', 'NN'), ('complexity', 'NN'), ('work', 'NN'), ('database', 'NN'), ('scenario', 'NN')]"
"Uh, like, there was some pen tapping in the background.",noise,uh like pen tapping background,0.0,5.2,5,"[('uh', 'NNS'), ('like', 'IN'), ('pen', 'JJ'), ('tapping', 'VBG'), ('background', 'NN')]"
Unintelligible murmurs about projector humming kept interfering.,noise,unintelligible murmur projector humming kept interfering,0.0,8.5,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('projector', 'NN'), ('humming', 'VBG'), ('kept', 'VBD'), ('interfering', 'VBG')]"
Unintelligible murmurs about door slamming kept interfering.,noise,unintelligible murmur door slamming kept interfering,0.0,7.833333333333333,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('door', 'NN'), ('slamming', 'VBG'), ('kept', 'VBD'), ('interfering', 'VBG')]"
Unintelligible murmurs about static noises kept interfering.,noise,unintelligible murmur static noise kept interfering,0.5,7.666666666666667,6,"[('unintelligible', 'JJ'), ('murmur', 'NN'), ('static', 'JJ'), ('noise', 'NN'), ('kept', 'VBD'), ('interfering', 'VBG')]"
Someone was mic feedback—it was impossible to hear anything.,noise,someone mic feedbackit impossible hear anything,-0.6666666666666666,7.0,6,"[('someone', 'NN'), ('mic', 'JJ'), ('feedbackit', 'NN'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
Real-world examples of natural language processing include big data analytics.,sound,realworld example natural language processing include big data analytics,0.05,7.111111111111111,9,"[('realworld', 'NN'), ('example', 'NN'), ('natural', 'JJ'), ('language', 'NN'), ('processing', 'NN'), ('include', 'VBP'), ('big', 'JJ'), ('data', 'NNS'), ('analytics', 'NNS')]"
"Uh, like, there was some inaudible murmurs in the background.",noise,uh like inaudible murmur background,0.0,6.2,5,"[('uh', 'NNS'), ('like', 'IN'), ('inaudible', 'JJ'), ('murmur', 'NN'), ('background', 'NN')]"
"Remember, encryption algorithms is a key concept in databases.",sound,remember encryption algorithm key concept database,0.0,7.5,6,"[('remember', 'VB'), ('encryption', 'NN'), ('algorithm', 'IN'), ('key', 'JJ'), ('concept', 'NN'), ('database', 'NN')]"
Real-world examples of big data analytics include network protocols.,sound,realworld example big data analytics include network protocol,0.0,6.75,8,"[('realworld', 'NN'), ('example', 'NN'), ('big', 'JJ'), ('data', 'NNS'), ('analytics', 'NNS'), ('include', 'VBP'), ('network', 'NN'), ('protocol', 'NN')]"
Someone was phone ringing—it was impossible to hear anything.,noise,someone phone ringingit impossible hear anything,-0.6666666666666666,7.166666666666667,6,"[('someone', 'NN'), ('phone', 'NN'), ('ringingit', 'NN'), ('impossible', 'JJ'), ('hear', 'NN'), ('anything', 'NN')]"
Let's calculate the topic modeling using the formula provided.,sound,let calculate topic modeling using formula provided,0.0,6.428571428571429,7,"[('let', 'VB'), ('calculate', 'VB'), ('topic', 'NN'), ('modeling', 'VBG'), ('using', 'VBG'), ('formula', 'NN'), ('provided', 'VBD')]"
"Next, we'll explore how space complexity works in machine learning scenarios.",sound,next well explore space complexity work machine learning scenario,0.0,6.333333333333333,9,"[('next', 'RB'), ('well', 'RB'), ('explore', 'RB'), ('space', 'NN'), ('complexity', 'NN'), ('work', 'NN'), ('machine', 'NN'), ('learning', 'VBG'), ('scenario', 'NN')]"
"In today's lecture, we will discuss neural networks in detail.",sound,today lecture discus neural network detail,0.0,6.166666666666667,6,"[('today', 'NN'), ('lecture', 'NN'), ('discus', 'VBZ'), ('neural', 'JJ'), ('network', 'NN'), ('detail', 'NN')]"
Ambient noises like footsteps were very distracting.,noise,ambient noise like footstep distracting,0.0,7.0,5,"[('ambient', 'JJ'), ('noise', 'NN'), ('like', 'IN'), ('footstep', 'NN'), ('distracting', 'VBG')]"
"Remember, decision trees is a key concept in data preprocessing.",sound,remember decision tree key concept data preprocessing,0.0,6.714285714285714,7,"[('remember', 'VB'), ('decision', 'NN'), ('tree', 'IN'), ('key', 'JJ'), ('concept', 'NN'), ('data', 'NNS'), ('preprocessing', 'NN')]"
The application of agile methodologies in virtual reality is critical for this field.,sound,application agile methodology virtual reality critical field,0.25,7.714285714285714,7,"[('application', 'NN'), ('agile', 'IN'), ('methodology', 'NN'), ('virtual', 'JJ'), ('reality', 'NN'), ('critical', 'JJ'), ('field', 'NN')]"
"Remember, artificial intelligence is a key concept in cloud storage.",sound,remember artificial intelligence key concept cloud storage,-0.3,7.428571428571429,7,"[('remember', 'VB'), ('artificial', 'JJ'), ('intelligence', 'NN'), ('key', 'JJ'), ('concept', 'NN'), ('cloud', 'NN'), ('storage', 'NN')]"
The relationship between gradient descent and linear regression is fundamental.,sound,relationship gradient descent linear regression fundamental,0.0,9.0,6,"[('relationship', 'NN'), ('gradient', 'JJ'), ('descent', 'NN'), ('linear', 'JJ'), ('regression', 'NN'), ('fundamental', 'NN')]"
"Uh, like, there was some inaudible murmurs in the background.",noise,uh like inaudible murmur background,0.0,6.2,5,"[('uh', 'NNS'), ('like', 'IN'), ('inaudible', 'JJ'), ('murmur', 'NN'), ('background', 'NN')]"
Can someone mute the people talking? It's really loud.,noise,someone mute people talking really loud,0.1,5.666666666666667,6,"[('someone', 'NN'), ('mute', 'NN'), ('people', 'NNS'), ('talking', 'VBG'), ('really', 'RB'), ('loud', 'JJ')]"
